source_file,row_index,model,prompt_id,task,topic,fact_id,prompt,normalized_prompt
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,526,distilbert-base-uncased,236,,math,math:12/3,Twelve divided by three equals [MASK].,twelve divided by three equals mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,846,google/bert_uncased_L-2_H-128_A-2,236,,math,math:12/3,Twelve divided by three equals [MASK].,twelve divided by three equals mask
experiments\02_local_perturbation_prediction\data\prompts.csv,206,,236,,math,math:12/3,Twelve divided by three equals [MASK].,twelve divided by three equals mask
experiments\03_layerwise_k_structure\data\prompts.csv,206,,206,,math,math:12/3,Twelve divided by three equals [MASK].,twelve divided by three equals mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,196,bert-base-uncased,226,,math,math:2+2,Two plus two equals [MASK].,two plus two equals mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,516,distilbert-base-uncased,226,,math,math:2+2,Two plus two equals [MASK].,two plus two equals mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,836,google/bert_uncased_L-2_H-128_A-2,226,,math,math:2+2,Two plus two equals [MASK].,two plus two equals mask
experiments\02_local_perturbation_prediction\data\prompts.csv,196,,226,,math,math:2+2,Two plus two equals [MASK].,two plus two equals mask
experiments\03_layerwise_k_structure\data\prompts.csv,196,,196,,math,math:2+2,Two plus two equals [MASK].,two plus two equals mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,20,distilbert-base-uncased,23,factual_simple,math,factual_simple:51,Two plus two equals [MASK].,two plus two equals mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,53,bert-base-uncased,23,factual_simple,math,factual_simple:51,Two plus two equals [MASK].,two plus two equals mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,86,google/bert_uncased_L-2_H-128_A-2,23,factual_simple,math,factual_simple:51,Two plus two equals [MASK].,two plus two equals mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,215,bert-base-uncased,245,,antonym,antonym:up,Up has the opposite meaning of [MASK].,up has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,535,distilbert-base-uncased,245,,antonym,antonym:up,Up has the opposite meaning of [MASK].,up has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,855,google/bert_uncased_L-2_H-128_A-2,245,,antonym,antonym:up,Up has the opposite meaning of [MASK].,up has the opposite meaning of mask
experiments\02_local_perturbation_prediction\data\prompts.csv,215,,245,,antonym,antonym:up,Up has the opposite meaning of [MASK].,up has the opposite meaning of mask
experiments\03_layerwise_k_structure\data\prompts.csv,215,,215,,antonym,antonym:up,Up has the opposite meaning of [MASK].,up has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,85,bert-base-uncased,85,,capital,capital:vietnam,Vietnam's capital city is [MASK].,vietnam s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,405,distilbert-base-uncased,85,,capital,capital:vietnam,Vietnam's capital city is [MASK].,vietnam s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,725,google/bert_uncased_L-2_H-128_A-2,85,,capital,capital:vietnam,Vietnam's capital city is [MASK].,vietnam s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,85,,85,,capital,capital:vietnam,Vietnam's capital city is [MASK].,vietnam s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,85,,85,,capital,capital:vietnam,Vietnam's capital city is [MASK].,vietnam s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,221,bert-base-uncased,251,,antonym,antonym:yes,Yes has the opposite meaning of [MASK].,yes has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,541,distilbert-base-uncased,251,,antonym,antonym:yes,Yes has the opposite meaning of [MASK].,yes has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,861,google/bert_uncased_L-2_H-128_A-2,251,,antonym,antonym:yes,Yes has the opposite meaning of [MASK].,yes has the opposite meaning of mask
experiments\02_local_perturbation_prediction\data\prompts.csv,221,,251,,antonym,antonym:yes,Yes has the opposite meaning of [MASK].,yes has the opposite meaning of mask
experiments\03_layerwise_k_structure\data\prompts.csv,221,,221,,antonym,antonym:yes,Yes has the opposite meaning of [MASK].,yes has the opposite meaning of mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,17,distilbert-base-uncased,18,ambiguous_open,open,ambiguous_open:107,Yesterday they studied the [MASK].,yesterday they studied the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,40,bert-base-uncased,18,ambiguous_open,open,ambiguous_open:107,Yesterday they studied the [MASK].,yesterday they studied the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,63,google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous_open:107,Yesterday they studied the [MASK].,yesterday they studied the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,6,distilbert-base-uncased,6,ambiguous_open,open,ambiguous_open:102,Yesterday they waited near the [MASK].,yesterday they waited near the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,29,bert-base-uncased,6,ambiguous_open,open,ambiguous_open:102,Yesterday they waited near the [MASK].,yesterday they waited near the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,52,google/bert_uncased_L-2_H-128_A-2,6,ambiguous_open,open,ambiguous_open:102,Yesterday they waited near the [MASK].,yesterday they waited near the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,0,distilbert-base-uncased,0,ambiguous_open,open,ambiguous_open:101,Yesterday they walked toward the [MASK].,yesterday they walked toward the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,33,bert-base-uncased,0,ambiguous_open,open,ambiguous_open:101,Yesterday they walked toward the [MASK].,yesterday they walked toward the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,66,google/bert_uncased_L-2_H-128_A-2,0,ambiguous_open,open,ambiguous_open:101,Yesterday they walked toward the [MASK].,yesterday they walked toward the mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,315,bert-base-uncased,353,,common,common:bread,[MASK] is a main ingredient in bread.,mask is a main ingredient in bread
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,635,distilbert-base-uncased,353,,common,common:bread,[MASK] is a main ingredient in bread.,mask is a main ingredient in bread
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,955,google/bert_uncased_L-2_H-128_A-2,353,,common,common:bread,[MASK] is a main ingredient in bread.,mask is a main ingredient in bread
experiments\02_local_perturbation_prediction\data\prompts.csv,315,,353,,common,common:bread,[MASK] is a main ingredient in bread.,mask is a main ingredient in bread
experiments\03_layerwise_k_structure\data\prompts.csv,315,,315,,common,common:bread,[MASK] is a main ingredient in bread.,mask is a main ingredient in bread
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,293,bert-base-uncased,331,,culture,culture:relativity,[MASK] is famous for relativity.,mask is famous for relativity
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,613,distilbert-base-uncased,331,,culture,culture:relativity,[MASK] is famous for relativity.,mask is famous for relativity
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,933,google/bert_uncased_L-2_H-128_A-2,331,,culture,culture:relativity,[MASK] is famous for relativity.,mask is famous for relativity
experiments\02_local_perturbation_prediction\data\prompts.csv,293,,331,,culture,culture:relativity,[MASK] is famous for relativity.,mask is famous for relativity
experiments\03_layerwise_k_structure\data\prompts.csv,293,,293,,culture,culture:relativity,[MASK] is famous for relativity.,mask is famous for relativity
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,191,bert-base-uncased,221,,science,science:bee_product,[MASK] is made by bees.,mask is made by bees
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,511,distilbert-base-uncased,221,,science,science:bee_product,[MASK] is made by bees.,mask is made by bees
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,831,google/bert_uncased_L-2_H-128_A-2,221,,science,science:bee_product,[MASK] is made by bees.,mask is made by bees
experiments\02_local_perturbation_prediction\data\prompts.csv,191,,221,,science,science:bee_product,[MASK] is made by bees.,mask is made by bees
experiments\03_layerwise_k_structure\data\prompts.csv,191,,191,,science,science:bee_product,[MASK] is made by bees.,mask is made by bees
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,185,bert-base-uncased,213,,science,science:red_planet,[MASK] is often called the red planet.,mask is often called the red planet
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,505,distilbert-base-uncased,213,,science,science:red_planet,[MASK] is often called the red planet.,mask is often called the red planet
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,825,google/bert_uncased_L-2_H-128_A-2,213,,science,science:red_planet,[MASK] is often called the red planet.,mask is often called the red planet
experiments\02_local_perturbation_prediction\data\prompts.csv,185,,213,,science,science:red_planet,[MASK] is often called the red planet.,mask is often called the red planet
experiments\03_layerwise_k_structure\data\prompts.csv,185,,185,,science,science:red_planet,[MASK] is often called the red planet.,mask is often called the red planet
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,189,bert-base-uncased,219,,science,science:heart,[MASK] is pumped by the heart.,mask is pumped by the heart
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,509,distilbert-base-uncased,219,,science,science:heart,[MASK] is pumped by the heart.,mask is pumped by the heart
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,829,google/bert_uncased_L-2_H-128_A-2,219,,science,science:heart,[MASK] is pumped by the heart.,mask is pumped by the heart
experiments\02_local_perturbation_prediction\data\prompts.csv,189,,219,,science,science:heart,[MASK] is pumped by the heart.,mask is pumped by the heart
experiments\03_layerwise_k_structure\data\prompts.csv,189,,189,,science,science:heart,[MASK] is pumped by the heart.,mask is pumped by the heart
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,181,bert-base-uncased,209,,science,science:largest_planet,[MASK] is the largest planet in the solar system.,mask is the largest planet in the solar system
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,501,distilbert-base-uncased,209,,science,science:largest_planet,[MASK] is the largest planet in the solar system.,mask is the largest planet in the solar system
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,821,google/bert_uncased_L-2_H-128_A-2,209,,science,science:largest_planet,[MASK] is the largest planet in the solar system.,mask is the largest planet in the solar system
experiments\02_local_perturbation_prediction\data\prompts.csv,181,,209,,science,science:largest_planet,[MASK] is the largest planet in the solar system.,mask is the largest planet in the solar system
experiments\03_layerwise_k_structure\data\prompts.csv,181,,181,,science,science:largest_planet,[MASK] is the largest planet in the solar system.,mask is the largest planet in the solar system
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,301,bert-base-uncased,339,,culture,culture:odyssey,[MASK] is traditionally credited with the Odyssey.,mask is traditionally credited with the odyssey
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,621,distilbert-base-uncased,339,,culture,culture:odyssey,[MASK] is traditionally credited with the Odyssey.,mask is traditionally credited with the odyssey
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,941,google/bert_uncased_L-2_H-128_A-2,339,,culture,culture:odyssey,[MASK] is traditionally credited with the Odyssey.,mask is traditionally credited with the odyssey
experiments\02_local_perturbation_prediction\data\prompts.csv,301,,339,,culture,culture:odyssey,[MASK] is traditionally credited with the Odyssey.,mask is traditionally credited with the odyssey
experiments\03_layerwise_k_structure\data\prompts.csv,301,,301,,culture,culture:odyssey,[MASK] is traditionally credited with the Odyssey.,mask is traditionally credited with the odyssey
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,313,bert-base-uncased,351,,common,common:fish_swim,[MASK] is where fish swim.,mask is where fish swim
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,633,distilbert-base-uncased,351,,common,common:fish_swim,[MASK] is where fish swim.,mask is where fish swim
