model,prompt_id,prompt,target,target_id,topic,fact_id,template_id,prompt_observed_condition,target_rank_final,final_top1_token,final_top1_prob_topk,final_top8_tokens
google/bert_uncased_L-2_H-128_A-2,276,The plural of person is [MASK].,people,2111,plural,plural:person,t0,error,479,plural,0.1497131833090123,plural true unknown singular unclear used human common
google/bert_uncased_L-2_H-128_A-2,277,More than one person are called [MASK].,people,2111,plural,plural:person,t1,error,2,.,0.1195148075967522,". people "" up them out to there"
google/bert_uncased_L-2_H-128_A-2,278,The plural of leaf is [MASK].,leaves,3727,plural,plural:leaf,t0,error,505,white,0.0715259313293544,white yellow found grey unknown common species described
google/bert_uncased_L-2_H-128_A-2,279,More than one leaf are called [MASK].,leaves,3727,plural,plural:leaf,t1,error,24,flowers,0.1163421626766537,"flowers up fruit trees tree "" it green"
google/bert_uncased_L-2_H-128_A-2,280,The plural of knife is [MASK].,knives,13227,plural,plural:knife,t0,error,1472,true,0.1384500177643902,true unknown used unclear dead found lost described
google/bert_uncased_L-2_H-128_A-2,281,More than one knife are called [MASK].,knives,13227,plural,plural:knife,t1,error,22,it,0.1351857850213146,"it . up out them there "" dead"
google/bert_uncased_L-2_H-128_A-2,282,A person who teaches is a [MASK].,teacher,3836,role,role:teaches,t0,error,4,child,0.1464652321686012,child person woman teacher man professor student lawyer
google/bert_uncased_L-2_H-128_A-2,283,Someone who teaches can be called a [MASK].,teacher,3836,role,role:teaches,t1,error,6,child,0.0848820864498035,child man girl woman person teacher school word
google/bert_uncased_L-2_H-128_A-2,284,A person who drives a bus is a [MASK].,driver,4062,role,role:drives_a_bus,t0,error,4,car,0.1123019722151712,car person child driver vehicle bus girl man
google/bert_uncased_L-2_H-128_A-2,285,Someone who drives a bus can be called a [MASK].,driver,4062,role,role:drives_a_bus,t1,error,9,car,0.1407734140810618,car bus truck train restaurant vehicle man girl
google/bert_uncased_L-2_H-128_A-2,286,A person who writes books is a [MASK].,author,3166,role,role:writes_books,t0,error,3,book,0.1873989039414135,book writer author novel poet journalist novelist man
google/bert_uncased_L-2_H-128_A-2,287,Someone who writes books can be called a [MASK].,author,3166,role,role:writes_books,t1,error,28,book,0.3450280607785594,book story man novel word reader person letter
google/bert_uncased_L-2_H-128_A-2,288,A person who studies science is a [MASK].,scientist,7155,role,role:studies_science,t0,error,2,professor,0.1309061875126549,professor scientist person psychologist researcher teacher child woman
google/bert_uncased_L-2_H-128_A-2,289,Someone who studies science can be called a [MASK].,scientist,7155,role,role:studies_science,t1,error,16,book,0.065758739700739,book person study problem teacher man professor word
google/bert_uncased_L-2_H-128_A-2,290,A person who cooks food is a [MASK].,chef,10026,role,role:cooks_food,t0,error,22,vegetarian,0.2842523052762343,vegetarian food child woman restaurant person dog meat
google/bert_uncased_L-2_H-128_A-2,291,Someone who cooks food can be called a [MASK].,chef,10026,role,role:cooks_food,t1,error,31,meal,0.1199677493579388,meal food restaurant snack drink meat dog chicken
google/bert_uncased_L-2_H-128_A-2,292,A person who flies planes is a [MASK].,pilot,4405,role,role:flies_planes,t0,error,24,moth,0.1326301006313277,moth dog man vampire soldier butterfly plane species
google/bert_uncased_L-2_H-128_A-2,293,Someone who flies planes can be called a [MASK].,pilot,4405,role,role:flies_planes,t1,error,47,dog,0.1150496345279227,dog man plane monster car boat tree virus
google/bert_uncased_L-2_H-128_A-2,294,A person who paints pictures is a [MASK].,artist,3063,role,role:paints_pictures,t0,error,33,man,0.1395345040486892,man woman person photographer picture film child girl
google/bert_uncased_L-2_H-128_A-2,295,Someone who paints pictures can be called a [MASK].,artist,3063,role,role:paints_pictures,t1,error,240,man,0.1030736890471839,man picture movie woman story girl book tree
google/bert_uncased_L-2_H-128_A-2,296,A person who plays music is a [MASK].,musician,5455,role,role:plays_music,t0,correct,1,musician,0.2567034670191587,musician player singer composer actor teacher writer music
google/bert_uncased_L-2_H-128_A-2,297,Someone who plays music can be called a [MASK].,musician,5455,role,role:plays_music,t1,error,10,song,0.0848565563490901,song play player game music dance word man
google/bert_uncased_L-2_H-128_A-2,298,A person who treats patients is a [MASK].,doctor,3460,role,role:treats_patients,t0,error,12,patient,0.2010722609105017,patient child person physician woman hospital dentist man
google/bert_uncased_L-2_H-128_A-2,299,Someone who treats patients can be called a [MASK].,doctor,3460,role,role:treats_patients,t1,error,10,child,0.1246315023312448,child patient person hospital man cure woman disease
google/bert_uncased_L-2_H-128_A-2,300,A person who acts in films is a [MASK].,actor,3364,role,role:acts_in_films,t0,error,4,film,0.1509276470374324,film man woman actor crime journalist writer child
google/bert_uncased_L-2_H-128_A-2,301,Someone who acts in films can be called a [MASK].,actor,3364,role,role:acts_in_films,t1,error,30,movie,0.1687467584957203,movie film man crime girl villain character woman
google/bert_uncased_L-2_H-128_A-2,302,A salmon is a [MASK].,fish,3869,animal_class,animal_class:salmon,t0,correct,1,fish,0.3459887500010626,fish species salmon bird water river trout shark
google/bert_uncased_L-2_H-128_A-2,303,The salmon is classified as a [MASK].,fish,3869,animal_class,animal_class:salmon,t1,error,5,species,0.2913494517188525,species subspecies synonym genus fish iucn name population
google/bert_uncased_L-2_H-128_A-2,304,A trout is a [MASK].,fish,3869,animal_class,animal_class:trout,t0,correct,1,fish,0.2365970854612935,fish species trout lake water bird river fishing
google/bert_uncased_L-2_H-128_A-2,305,The trout is classified as a [MASK].,fish,3869,animal_class,animal_class:trout,t1,error,5,species,0.2950086855862824,species subspecies synonym genus fish name population locality
google/bert_uncased_L-2_H-128_A-2,306,A sparrow is a [MASK].,bird,4743,animal_class,animal_class:sparrow,t0,error,2,species,0.1986607605103811,species bird moth butterfly tree dwarf subspecies fish
google/bert_uncased_L-2_H-128_A-2,307,The sparrow is classified as a [MASK].,bird,4743,animal_class,animal_class:sparrow,t1,error,6,species,0.314835866617775,species subspecies genus synonym moth bird iucn specimen
google/bert_uncased_L-2_H-128_A-2,308,A eagle is a [MASK].,bird,4743,animal_class,animal_class:eagle,t0,error,4,mountain,0.1328143693744212,mountain species moth bird tree butterfly dwarf star
google/bert_uncased_L-2_H-128_A-2,309,The eagle is classified as a [MASK].,bird,4743,animal_class,animal_class:eagle,t1,error,9,species,0.2641870542984404,species subspecies genus synonym name iucn specimen moth
google/bert_uncased_L-2_H-128_A-2,318,A shark is a [MASK].,fish,3869,animal_class,animal_class:shark,t0,error,2,shark,0.5588020042496407,shark fish frog species bird predator moth snake
google/bert_uncased_L-2_H-128_A-2,319,The shark is classified as a [MASK].,fish,3869,animal_class,animal_class:shark,t1,error,5,species,0.3291895776992613,species shark subspecies genus fish synonym moth iucn
google/bert_uncased_L-2_H-128_A-2,320,A whale is a [MASK].,mammal,25476,animal_class,animal_class:whale,t0,error,141,fish,0.2050141828052261,fish whale shark species bird rabbit butterfly frog
google/bert_uncased_L-2_H-128_A-2,321,The whale is classified as a [MASK].,mammal,25476,animal_class,animal_class:whale,t1,error,74,species,0.3432015516398167,species subspecies genus synonym fish specimen iucn bird
google/bert_uncased_L-2_H-128_A-2,322,A dolphin is a [MASK].,mammal,25476,animal_class,animal_class:dolphin,t0,error,238,fish,0.1498495516350358,fish species shark bird butterfly aquarium sponge moth
google/bert_uncased_L-2_H-128_A-2,323,The dolphin is classified as a [MASK].,mammal,25476,animal_class,animal_class:dolphin,t1,error,114,species,0.3444080403581978,species subspecies genus synonym specimen fish name aquarium
google/bert_uncased_L-2_H-128_A-2,324,A spider is a [MASK].,insect,14211,animal_class,animal_class:spider,t0,error,183,moth,0.2663699983174784,moth species spider butterfly bird frog shark man
google/bert_uncased_L-2_H-128_A-2,325,The spider is classified as a [MASK].,insect,14211,animal_class,animal_class:spider,t1,error,307,species,0.4148441042550991,species subspecies genus moth synonym specimen spider bird
google/bert_uncased_L-2_H-128_A-2,326,Hamlet was written by [MASK].,shakespeare,8101,culture,culture:hamlet,t0,error,62,st,0.130860582543975,st j r john thomas w dr james
google/bert_uncased_L-2_H-128_A-2,327,The author of Hamlet was [MASK].,shakespeare,8101,culture,culture:hamlet,t1,error,1119,author,0.1158193344713695,author born unknown published writer named described noted
google/bert_uncased_L-2_H-128_A-2,328,The Mona Lisa was painted by [MASK].,leonardo,14720,culture,culture:mona_lisa,t0,error,275,her,0.1420596740716276,her madonna painting michelangelo him florence mary st
google/bert_uncased_L-2_H-128_A-2,329,[MASK] painted the Mona Lisa.,leonardo,14720,culture,culture:mona_lisa,t1,error,269,she,0.5886133556438541,she he it lisa madonna also mona emily
google/bert_uncased_L-2_H-128_A-2,330,The theory of relativity is associated with [MASK].,einstein,15313,culture,culture:relativity,t0,error,7,relativity,0.2599320179054468,relativity mathematicians theory mathematics physics others einstein aristotle
google/bert_uncased_L-2_H-128_A-2,331,[MASK] is famous for relativity.,einstein,15313,culture,culture:relativity,t1,error,20,he,0.7235066845981724,he it this i there she most the
google/bert_uncased_L-2_H-128_A-2,332,Isaac [MASK] described gravity.,newton,8446,culture,culture:gravity,t0,error,11,was,0.1135349058383194,"was ##son also ##sner has is , ##s"
google/bert_uncased_L-2_H-128_A-2,333,Gravity is famously linked to Newton and the apple; his surname was [MASK].,newton,8446,culture,culture:gravity,t1,error,1112,unknown,0.1281660296224596,unknown invented born extinct known changed written true
google/bert_uncased_L-2_H-128_A-2,334,Romeo and [MASK] are Shakespeare characters.,juliet,13707,culture,culture:romeo,t0,correct,1,juliet,0.2864940019059613,juliet characters shakespeare romeo they both roles these
google/bert_uncased_L-2_H-128_A-2,335,The title pair is Romeo and [MASK].,juliet,13707,culture,culture:romeo,t1,correct,1,juliet,0.565430524124423,juliet romeo r b ferrari c racing car
google/bert_uncased_L-2_H-128_A-2,336,Sherlock [MASK] is a fictional detective.,holmes,9106,culture,culture:sherlock,t0,correct,1,holmes,0.9175339890841584,"holmes detective doyle sherlock , series ##n ##s"
google/bert_uncased_L-2_H-128_A-2,337,The detective Sherlock has surname [MASK].,holmes,9106,culture,culture:sherlock,t1,error,67,##s,0.4514547693237337,"##s "" ##d ##r . ##y name ##rs"
google/bert_uncased_L-2_H-128_A-2,338,The Odyssey is attributed to [MASK].,homer,11525,culture,culture:odyssey,t0,error,151,him,0.2903340210240145,"him it this galileo "" them a aristotle"
google/bert_uncased_L-2_H-128_A-2,339,[MASK] is traditionally credited with the Odyssey.,homer,11525,culture,culture:odyssey,t1,error,40,he,0.5611722885336695,he it this she there they who that
google/bert_uncased_L-2_H-128_A-2,340,Charles Darwin is associated with [MASK].,evolution,6622,culture,culture:darwin,t0,error,192,dr,0.1422858697939282,dr a j darwin c st h l
google/bert_uncased_L-2_H-128_A-2,341,Darwin is famous for the theory of [MASK].,evolution,6622,culture,culture:darwin,t1,correct,1,evolution,0.0866460119986069,evolution philosophy darwin theory history science nature literature
google/bert_uncased_L-2_H-128_A-2,342,Grass is usually [MASK].,green,2665,common,common:grass,t0,error,40,dry,0.1129902886700731,dry found nocturnal used wet common eaten rare
google/bert_uncased_L-2_H-128_A-2,343,The usual color of grass is [MASK].,green,2665,common,common:grass,t1,error,5,white,0.1314367346786288,white black yellow pale green rare smooth blue
google/bert_uncased_L-2_H-128_A-2,344,The sky is often [MASK].,blue,2630,common,common:sky,t0,error,7,visible,0.1504932634063844,visible seen dark used cloudy confused blue here
google/bert_uncased_L-2_H-128_A-2,345,The usual color of a clear sky is [MASK].,blue,2630,common,common:sky,t1,error,2,visible,0.1530307829593339,visible blue dark bright light clear brighter white
google/bert_uncased_L-2_H-128_A-2,346,People drink coffee from a [MASK].,cup,2452,common,common:coffee,t0,error,199,drink,0.3303771725132638,drink coffee beer meal beverage tea bottle wine
google/bert_uncased_L-2_H-128_A-2,347,A common container for coffee is a [MASK].,cup,2452,common,common:coffee,t1,error,629,coffee,0.2071355929958964,coffee container restaurant water snack tea table food
google/bert_uncased_L-2_H-128_A-2,348,People usually sleep in a [MASK].,bed,2793,common,common:sleep,t0,error,3,day,0.1534431428882223,day week bed month minute shower year sleep
google/bert_uncased_L-2_H-128_A-2,349,A person sleeps in a [MASK].,bed,2793,common,common:sleep,t1,error,11,person,0.1694303263023069,person woman child man world life room girl
google/bert_uncased_L-2_H-128_A-2,350,Fish usually swim in [MASK].,water,2300,common,common:fish_swim,t0,error,4,australia,0.143164795486411,australia fish china water japan swimming fishing brazil
google/bert_uncased_L-2_H-128_A-2,351,[MASK] is where fish swim.,water,2300,common,common:fish_swim,t1,error,6,it,0.369617899225619,it fish she there this water fishing he
google/bert_uncased_L-2_H-128_A-2,352,Bread is made from [MASK].,flour,13724,common,common:bread,t0,error,16,bread,0.1825377473843755,bread wine cheese water coffee india turkey it
google/bert_uncased_L-2_H-128_A-2,353,[MASK] is a main ingredient in bread.,flour,13724,common,common:bread,t1,error,59,it,0.5338726523373881,it this there rice fruit he meat food
