model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
distilbert-base-uncased,4,state_1d,0.2756046051698692,0.3791225131918296,22,249,correct,error,0.474219160974101,0.0950966477822714,Egypt's capital city is [MASK].,Day has the opposite meaning of [MASK].,cairo,night,cairo,day,cairo alexandria egypt suez tunis acre mecca male,day month eve spring noon thursday summer monday,3.3743696782049595,3.411299920507379,0.03693024230241937,0.1968620798883572,0.1204961815179387,0.07636589837041849,0.0001002130995099,0.0001001727428159,4.035669399999947e-08,9.355471104140373e-06,1.1478577157234626e-06,8.20761338841691e-06,0.0816067313742261,0.0781960786956297,0.0034106526785964014
bert-base-uncased,7,state_1d,0.427667802737231,0.37898616157399884,253,261,correct,error,0.0074398827192544,0.3864260442932532,Black has the opposite meaning of [MASK].,Early has the opposite meaning of [MASK].,white,late,white,early,white black red yellow color blue gold green,early age day late old time light spring,3.120908996249466,3.1249462816773343,0.004037285427868298,0.8142460759434762,0.8488069604033186,0.0345608844598424,7.973620529634028e-05,8.395254200659661e-05,4.216336710256331e-06,4.83033584072568e-07,2.7536527475684755e-05,2.7053493891612188e-05,0.1694496783990015,0.2040877400576117,0.03463806165861022
bert-base-uncased,7,delta_1d,0.5231813846961001,0.37818918124166,213,329,error,error,0.4560700497224645,0.0778808684808045,[MASK] is often called the red planet.,[MASK] painted the Mona Lisa.,mars,leonardo,it,he,it this he she earth mars pluto venus,he she i they and raphael michelangelo who,0.7036364812363544,0.6089287290128002,0.09470775222355421,1.0417071054898757,1.1159227892158352,0.07421568372595955,0.0023862530384298,0.0003840353459422,0.0020022176924876004,0.001133688323978,3.33761416987208e-05,0.0011003121822792791,0.7883702686252669,0.8235147898289371,0.035144521203670176
bert-base-uncased,2,state_1d,0.38691673681606925,0.37771088293613075,204,305,correct,error,0.3781505592428572,0.0004396763067264,The currency of Spain is the [MASK].,The trout is classified as a [MASK].,euro,fish,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies fishery species weed trout resident concern predator,3.336705339809688,3.3434386155073472,0.006733275697659025,0.2885982852572366,0.2838041587171556,0.00479412654008099,0.0006238835350206,0.0005374465269996,8.643700802099996e-05,6.808665800831594e-05,6.706363336587227e-08,6.801959437495007e-05,0.089657751766271,0.0970286486500999,0.007370896883828901
bert-base-uncased,2,state_1d,0.3379316522731117,0.3776689535611565,204,323,correct,error,0.3781505592428572,0.0004816056817007,The currency of Spain is the [MASK].,The dolphin is classified as a [MASK].,euro,mammal,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies species vulnerable endangered resident dolphin hybrid mammal,3.336705339809688,3.338531700608242,0.0018263607985535835,0.2885982852572366,0.2880522771673645,0.0005460080898720965,0.0006238835350206,0.0005579193311637,6.596420385689996e-05,6.808665800831594e-05,7.7398817232228e-08,6.800925919108371e-05,0.089657751766271,0.0893754672600567,0.00028228450621430035
distilbert-base-uncased,4,delta_1d,0.0878589291877431,0.3771858912473817,10,88,correct,correct,0.4228855710928831,0.0456996798455014,Spain's capital city is [MASK].,Peru's capital city is [MASK].,madrid,lima,madrid,lima,madrid seville malaga barcelona zaragoza valencia granada bilbao,lima concepcion peru santiago bogota mendoza cordoba toledo,3.394075879003107,3.3752546184270136,0.018821260576093568,0.1513615904075131,0.1934278148085188,0.042066224401005714,0.0041761648732661,0.004162018499304,1.4146373962099605e-05,0.0002673106030541,3.679053381811931e-05,0.00023052006923598073,0.0715644856687658,0.0751895315401305,0.003625045871364696
distilbert-base-uncased,4,delta_1d,0.1335183705354671,0.3768387435616016,40,78,correct,correct,0.3954084276151847,0.0185696840535831,Norway's capital city is [MASK].,The capital of Lebanon is [MASK].,oslo,beirut,oslo,beirut,oslo trondheim bergen lille norway helsinki voss moss,beirut tyre tripoli damascus lebanon acre haifa aleppo,3.369181960459443,3.3940777959673287,0.024895835507885877,0.2140860605272393,0.1600835188328858,0.054002541694353506,0.0043309841496273,0.0045956002299579,0.0002646160803306003,0.0003666240126926,1.3661342489779469e-05,0.0003529626702028205,0.0886873294961512,0.0834766949804304,0.005210634515720805
bert-base-uncased,2,state_1d,0.39678483735359876,0.3761054289316962,204,224,correct,error,0.3781505592428572,0.002045130311161,The currency of Spain is the [MASK].,Gold is a [MASK].,euro,metal,euro,color,euro real spanish canary bolivar eagle pp condor,color commodity rule word colour virtue mineral property,3.336705339809688,3.357849748747679,0.021144408937990633,0.2885982852572366,0.2307010319313613,0.05789725332587528,0.0006238835350206,0.0005729464852194,5.093704980119998e-05,6.808665800831594e-05,2.703239857493514e-07,6.781633402256658e-05,0.089657751766271,0.0874355843947161,0.002222167371554895
bert-base-uncased,2,state_1d,0.3191438455390626,0.37499426545938236,204,309,correct,correct,0.3781505592428572,0.0031562937834748,The currency of Spain is the [MASK].,The eagle is classified as a [MASK].,euro,bird,euro,bird,euro real spanish canary bolivar eagle pp condor,bird subspecies lion female male species scout trophy,3.336705339809688,3.3445812834170345,0.007875943607346336,0.2885982852572366,0.2719200733378686,0.01667821191936797,0.0006238835350206,0.0006127716648748,1.1111870145799987e-05,6.808665800831594e-05,5.259171867072538e-07,6.756074082160869e-05,0.089657751766271,0.0854818695613964,0.004175882204874595
bert-base-uncased,2,state_1d,0.3870215180075348,0.3749467705993122,204,307,correct,error,0.3781505592428572,0.003203788643545,The currency of Spain is the [MASK].,The sparrow is classified as a [MASK].,euro,bird,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies vulnerable resident species bird pest hawk migrant,3.336705339809688,3.3525361118554056,0.015830772045717367,0.2885982852572366,0.2581715023352982,0.0304267829219384,0.0006238835350206,0.0005391773485512,8.470618646939996e-05,6.808665800831594e-05,4.4596810356013523e-07,6.76406899047558e-05,0.089657751766271,0.0921321424482647,0.0024743906819937045
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.4270856222156829,0.3740695536292651,96,271,error,error,0.0636695374516688,0.4377390910809339,The capital of Jamaica is [MASK].,More than one goose are called [MASK].,kingston,geese,brazil,"""",brazil spain jamaica canada colombia endemic argentina guyana,""" . it out up white there them",3.221062765579193,3.319251347993327,0.0981885824141342,0.5132194848500871,0.3369450146676265,0.17627447018246056,0.0079541114836112,0.0091533988383168,0.0011992873547056002,0.0002599121040093,0.0013500714491273,0.001090159345118,0.1153802190468498,0.1015286930485901,0.0138515259982597
distilbert-base-uncased,4,delta_1d,0.17400785380945039,0.3731005475718341,51,81,correct,correct,0.1300485109959577,0.5031490585677918,The capital of Romania is [MASK].,The capital of Thailand is [MASK].,bucharest,bangkok,bucharest,bangkok,bucharest tirana budapest sofia tallinn transylvania belgrade ruse,bangkok thailand mai siam thai chiang hanoi rai,3.3370562180499577,3.3722541045055863,0.0351978864556286,0.2909941059236109,0.2143945223394994,0.07659958358411151,0.0065588134887456,0.0068737402827678,0.0003149267940222005,0.0002482074756459,0.000741486875557,0.0004932793999111,0.0996803743631429,0.0989826898897617,0.0006976844733812132
distilbert-base-uncased,4,delta_1d,0.17776271743663688,0.373059483026631,41,256,correct,error,0.3735211005406079,0.0004616175139769,"In Norway, the capital city is [MASK].",The opposite of fast is [MASK].,oslo,slow,oslo,fast,oslo trondheim bergen rana lille nes moss voss,fast slow true speed faster slower symmetric continuous,3.324388595059548,3.3223846439323848,0.0020039511271634503,0.3342876615039327,0.3205979831757373,0.013689678328195398,0.0041371340480096,0.0046752828016808,0.0005381487536711997,0.0005165770174368,6.919121384560328e-07,0.0005158851052983439,0.1199163444997202,0.1070114614812704,0.012904883018449803
distilbert-base-uncased,4,delta_1d,0.13085514772912227,0.3728176968866363,41,287,correct,error,0.3735211005406079,0.0007034036539716,"In Norway, the capital city is [MASK].",Someone who writes books can be called a [MASK].,oslo,author,oslo,writer,oslo trondheim bergen rana lille nes moss voss,writer translator novelist librarian journalist publisher poet critic,3.324388595059548,3.341423412108038,0.01703481704848997,0.3342876615039327,0.3029978962777377,0.03128976522619498,0.0041371340480096,0.0037803589702284,0.00035677507778120046,0.0005165770174368,8.057072547874592e-07,0.0005157713101820125,0.1199163444997202,0.1215628227998487,0.0016464783001284983
bert-base-uncased,2,state_1d,0.3788396026624651,0.37262813457490096,204,303,correct,error,0.3781505592428572,0.0055224246679562,The currency of Spain is the [MASK].,The salmon is classified as a [MASK].,euro,fish,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies species fishery salmon trout pest weed fish,3.336705339809688,3.356048291680773,0.01934295187108459,0.2885982852572366,0.2462627158665963,0.04233556939064029,0.0006238835350206,0.000562781393608,6.11021414126e-05,6.808665800831594e-05,7.653642906104923e-07,6.732129371770545e-05,0.089657751766271,0.0882005103665135,0.0014572413997575029
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.41033061556029726,0.3716847667384342,262,271,error,error,0.0660543243424997,0.4377390910809339,The plural of child is [MASK].,More than one goose are called [MASK].,children,geese,unknown,"""",unknown plural true sex child male female a,""" . it out up white there them",3.2396559092785218,3.319251347993327,0.07959543871480523,0.4607836554510857,0.3369450146676265,0.12383864078345919,0.007715245904271,0.0091533988383168,0.0014381529340457997,0.0002348270341454,0.0013500714491273,0.0011152444149819,0.0965089989499997,0.1015286930485901,0.005019694098590391
distilbert-base-uncased,4,delta_1d,0.17412273629926492,0.3695069209419588,43,294,correct,error,0.3721323133704641,0.0026253924285053,Sweden's capital city is [MASK].,A person who paints pictures is a [MASK].,stockholm,artist,stockholm,painter,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,painter photographer sculptor cartoonist person celebrity artist magician,3.385623009628779,3.359776090905319,0.02584691872346001,0.1712989500147076,0.2326163902561138,0.0613174402414062,0.0040678341522967,0.0045427931619154,0.0004749590096187004,0.0002593076455499,2.774326076135106e-06,0.0002565333194737649,0.0745769062898935,0.0845266455546987,0.009949739264805205
bert-base-uncased,7,state_1d,0.41353324216798715,0.36949229133777695,150,261,correct,error,0.0169337529554763,0.3864260442932532,The language of Romania is [MASK].,Early has the opposite meaning of [MASK].,romanian,late,romanian,early,romanian hungarian german french romani albanian turkish english,early age day late old time light spring,3.0888193658867418,3.1249462816773343,0.03612691579059257,0.8549879933665596,0.8488069604033186,0.006181032963241018,9.339242211390072e-05,8.395254200659661e-05,9.439880107304109e-06,1.3521500061106704e-06,2.7536527475684755e-05,2.6184377469574083e-05,0.1930254841220299,0.2040877400576117,0.0110622559355818
bert-base-uncased,2,state_1d,0.31213038345852107,0.3683527151154177,204,321,correct,error,0.3781505592428572,0.0097978441274395,The currency of Spain is the [MASK].,The whale is classified as a [MASK].,euro,mammal,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies species mammal predator fossil juvenile male fish,3.336705339809688,3.333006423144605,0.003698916665083374,0.2885982852572366,0.2957580328589092,0.00715974760167265,0.0006238835350206,0.000593909216223,2.9974318797599967e-05,6.808665800831594e-05,1.7210248441802525e-06,6.636563316413568e-05,0.089657751766271,0.085856303860763,0.0038014479055080014
bert-base-uncased,2,state_1d,0.3623877292370764,0.3682386140699453,204,319,correct,error,0.3781505592428572,0.0099119451729119,The currency of Spain is the [MASK].,The shark is classified as a [MASK].,euro,fish,euro,subspecies,euro real spanish canary bolivar eagle pp condor,subspecies species predator juvenile parasite weed fossil threat,3.336705339809688,3.340982038302068,0.004276698492379882,0.2885982852572366,0.2785505110916801,0.010047774165556467,0.0006238835350206,0.0005655413813406,5.8342153680000005e-05,6.808665800831594e-05,1.5614469691553738e-06,6.652521103916056e-05,0.089657751766271,0.0808687211744042,0.008789030591866795
bert-base-uncased,7,state_1d,0.38011774936719134,0.36523785794684305,239,261,error,error,0.0211881863464102,0.3864260442932532,The number of sides in a square is [MASK].,Early has the opposite meaning of [MASK].,four,late,infinite,early,infinite 2 zero n 1 one small two,early age day late old time light spring,3.053211557957213,3.1249462816773343,0.07173472372012135,0.8665438187875973,0.8488069604033186,0.017736858384278742,8.218724284138157e-05,8.395254200659661e-05,1.7652991652150423e-06,1.5089982072780945e-06,2.7536527475684755e-05,2.6027529268406662e-05,0.1897763097765356,0.2040877400576117,0.01431143028107612
bert-base-uncased,7,state_1d,0.4867395783548128,0.36523302170624294,132,261,correct,error,0.0211930225870103,0.3864260442932532,The language of Spain is [MASK].,Early has the opposite meaning of [MASK].,spanish,late,spanish,early,spanish catalan basque english galician portuguese french latin,early age day late old time light spring,3.151316067492857,3.1249462816773343,0.02636978581552274,0.6838712545419955,0.8488069604033186,0.1649357058613231,8.378641202269722e-05,8.395254200659661e-05,1.6612998389938806e-07,1.2143415168998283e-06,2.7536527475684755e-05,2.6322185958784927e-05,0.1604064167984153,0.2040877400576117,0.04368132325919641
bert-base-uncased,7,state_1d,0.3847758620867081,0.36286691218755635,174,261,error,error,0.0235591321056969,0.3864260442932532,Egypt is located in [MASK].,Early has the opposite meaning of [MASK].,africa,late,egypt,early,egypt cairo sudan alexandria israel turkey rome france,early age day late old time light spring,3.171794708000223,3.1249462816773343,0.04684842632288877,0.7489316358830005,0.8488069604033186,0.09987532452031811,8.56140442317959e-05,8.395254200659661e-05,1.6615022251992908e-06,1.510589551125126e-06,2.7536527475684755e-05,2.602593792455963e-05,0.191907156099025,0.2040877400576117,0.012180583958586705
bert-base-uncased,7,state_1d,0.5021305225025644,0.3605523577163232,144,261,correct,error,0.02587368657693,0.3864260442932532,The language of Turkey is [MASK].,Early has the opposite meaning of [MASK].,turkish,late,turkish,early,turkish kurdish turkic english arabic armenian azerbaijani german,early age day late old time light spring,3.034687036762152,3.1249462816773343,0.09025924491518245,1.051297149368261,0.8488069604033186,0.20249018896494242,7.769080859009441e-05,8.395254200659661e-05,6.261733416502199e-06,2.1132624746669294e-06,2.7536527475684755e-05,2.5423265001017827e-05,0.2325906040580212,0.2040877400576117,0.028502864000409495
