subspace,k,layer,scalar_distance_z,rho_adjusted_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho_adjusted,right_rho_adjusted,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_entropy_topk,right_entropy_topk,left_varentropy_topk,right_varentropy_topk,left_top1_prob_topk_layer,right_top1_prob_topk_layer,left_trace_fim_full,right_trace_fim_full
state_pca,2,0,0.0,0.0,300,308,correct,error,0.2148471850482974,0.2148471850482974,The Odyssey is attributed to [MASK].,People drink coffee from a [MASK].,homer,cup,homer,starbucks,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,300,302,correct,error,0.2148471850482974,0.2148471850482974,The Odyssey is attributed to [MASK].,Charles Darwin is associated with [MASK].,homer,evolution,homer,darwin,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,299,316,error,correct,0.2148471850482974,0.2148471850482974,The detective Sherlock has surname [MASK].,Milk often comes from a [MASK].,holmes,cow,watson,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,299,311,error,error,0.2148471850482974,0.2148471850482974,The detective Sherlock has surname [MASK].,A person sleeps in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,299,310,error,error,0.2148471850482974,0.2148471850482974,The detective Sherlock has surname [MASK].,People usually sleep in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,0,48,error,correct,0.2148471850482974,0.2148471850482974,The capital of France is [MASK].,The capital of Hungary is [MASK].,paris,budapest,marseille,budapest,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,0,45,error,error,0.2148471850482974,0.2148471850482974,The capital of France is [MASK].,The capital of Poland is [MASK].,paris,warsaw,marseille,wrocław,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,0,42,error,correct,0.2148471850482974,0.2148471850482974,The capital of France is [MASK].,The capital of Sweden is [MASK].,paris,stockholm,marseille,stockholm,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,2,0,0.0,0.0,0,39,error,correct,0.2148471850482974,0.2148471850482974,The capital of France is [MASK].,The capital of Norway is [MASK].,paris,oslo,marseille,oslo,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,305,319,error,error,-0.1361912678748292,-0.1361912678748292,The usual color of grass is [MASK].,The rose is a kind of [MASK].,green,flower,yellow,rose,3.257143483632227,3.257143483632227,0.4763146612494207,0.4763146612494207,0.1225833029492691,0.1225833029492691,74.49331876011644,74.49331876011644
state_pca,4,0,0.0,0.0,303,309,correct,error,-0.2264672271471006,-0.2264672271471006,Darwin is famous for the theory of [MASK].,A common container for coffee is a [MASK].,evolution,cup,evolution,container,3.358698136417438,3.358698136417438,0.2334039814994568,0.2334039814994568,0.0855365069301462,0.0855365069301462,83.35351860430836,83.35351860430836
state_pca,4,0,0.0,0.0,302,316,error,correct,0.1648082844739096,0.1648082844739096,Charles Darwin is associated with [MASK].,Milk often comes from a [MASK].,evolution,cow,darwin,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,302,311,error,error,0.1648082844739096,0.1648082844739096,Charles Darwin is associated with [MASK].,A person sleeps in a [MASK].,evolution,bed,darwin,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,302,310,error,error,0.1648082844739096,0.1648082844739096,Charles Darwin is associated with [MASK].,People usually sleep in a [MASK].,evolution,bed,darwin,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,302,308,error,error,0.1648082844739096,0.1648082844739096,Charles Darwin is associated with [MASK].,People drink coffee from a [MASK].,evolution,cup,darwin,starbucks,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,301,315,correct,error,0.2128410356032887,0.2128410356032887,[MASK] is traditionally credited with the Odyssey.,[MASK] is a main ingredient in bread.,homer,flour,homer,garlic,3.3845614521569125,3.3845614521569125,0.1896437550398383,0.1896437550398383,0.0890526877641458,0.0890526877641458,39.89839972722275,39.89839972722275
state_pca,4,0,0.0,0.0,301,313,correct,error,0.2128410356032887,0.2128410356032887,[MASK] is traditionally credited with the Odyssey.,[MASK] is where fish swim.,homer,water,homer,this,3.3845614521569125,3.3845614521569125,0.1896437550398383,0.1896437550398383,0.0890526877641458,0.0890526877641458,39.89839972722275,39.89839972722275
state_pca,4,0,0.0,0.0,300,316,correct,correct,0.1648082844739096,0.1648082844739096,The Odyssey is attributed to [MASK].,Milk often comes from a [MASK].,homer,cow,homer,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,300,311,correct,error,0.1648082844739096,0.1648082844739096,The Odyssey is attributed to [MASK].,A person sleeps in a [MASK].,homer,bed,homer,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,300,310,correct,error,0.1648082844739096,0.1648082844739096,The Odyssey is attributed to [MASK].,People usually sleep in a [MASK].,homer,bed,homer,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,300,308,correct,error,0.1648082844739096,0.1648082844739096,The Odyssey is attributed to [MASK].,People drink coffee from a [MASK].,homer,cup,homer,starbucks,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,300,302,correct,error,0.1648082844739096,0.1648082844739096,The Odyssey is attributed to [MASK].,Charles Darwin is associated with [MASK].,homer,evolution,homer,darwin,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,299,316,error,correct,0.1648082844739096,0.1648082844739096,The detective Sherlock has surname [MASK].,Milk often comes from a [MASK].,holmes,cow,watson,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,299,311,error,error,0.1648082844739096,0.1648082844739096,The detective Sherlock has surname [MASK].,A person sleeps in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,299,310,error,error,0.1648082844739096,0.1648082844739096,The detective Sherlock has surname [MASK].,People usually sleep in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,0,48,error,correct,0.1648082844739096,0.1648082844739096,The capital of France is [MASK].,The capital of Hungary is [MASK].,paris,budapest,marseille,budapest,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,0,45,error,error,0.1648082844739096,0.1648082844739096,The capital of France is [MASK].,The capital of Poland is [MASK].,paris,warsaw,marseille,wrocław,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,0,42,error,correct,0.1648082844739096,0.1648082844739096,The capital of France is [MASK].,The capital of Sweden is [MASK].,paris,stockholm,marseille,stockholm,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,4,0,0.0,0.0,0,39,error,correct,0.1648082844739096,0.1648082844739096,The capital of France is [MASK].,The capital of Norway is [MASK].,paris,oslo,marseille,oslo,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,305,319,error,error,-0.285098973757373,-0.285098973757373,The usual color of grass is [MASK].,The rose is a kind of [MASK].,green,flower,yellow,rose,3.257143483632227,3.257143483632227,0.4763146612494207,0.4763146612494207,0.1225833029492691,0.1225833029492691,74.49331876011644,74.49331876011644
state_pca,8,0,0.0,0.0,303,309,correct,error,-0.1661511418549671,-0.1661511418549671,Darwin is famous for the theory of [MASK].,A common container for coffee is a [MASK].,evolution,cup,evolution,container,3.358698136417438,3.358698136417438,0.2334039814994568,0.2334039814994568,0.0855365069301462,0.0855365069301462,83.35351860430836,83.35351860430836
state_pca,8,0,0.0,0.0,302,316,error,correct,0.2050655068909418,0.2050655068909418,Charles Darwin is associated with [MASK].,Milk often comes from a [MASK].,evolution,cow,darwin,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,302,311,error,error,0.2050655068909418,0.2050655068909418,Charles Darwin is associated with [MASK].,A person sleeps in a [MASK].,evolution,bed,darwin,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,302,310,error,error,0.2050655068909418,0.2050655068909418,Charles Darwin is associated with [MASK].,People usually sleep in a [MASK].,evolution,bed,darwin,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,302,308,error,error,0.2050655068909418,0.2050655068909418,Charles Darwin is associated with [MASK].,People drink coffee from a [MASK].,evolution,cup,darwin,starbucks,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,301,315,correct,error,0.0674593943138879,0.0674593943138879,[MASK] is traditionally credited with the Odyssey.,[MASK] is a main ingredient in bread.,homer,flour,homer,garlic,3.3845614521569125,3.3845614521569125,0.1896437550398383,0.1896437550398383,0.0890526877641458,0.0890526877641458,39.89839972722275,39.89839972722275
state_pca,8,0,0.0,0.0,301,313,correct,error,0.0674593943138879,0.0674593943138879,[MASK] is traditionally credited with the Odyssey.,[MASK] is where fish swim.,homer,water,homer,this,3.3845614521569125,3.3845614521569125,0.1896437550398383,0.1896437550398383,0.0890526877641458,0.0890526877641458,39.89839972722275,39.89839972722275
state_pca,8,0,0.0,0.0,300,316,correct,correct,0.2050655068909418,0.2050655068909418,The Odyssey is attributed to [MASK].,Milk often comes from a [MASK].,homer,cow,homer,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,300,311,correct,error,0.2050655068909418,0.2050655068909418,The Odyssey is attributed to [MASK].,A person sleeps in a [MASK].,homer,bed,homer,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,300,310,correct,error,0.2050655068909418,0.2050655068909418,The Odyssey is attributed to [MASK].,People usually sleep in a [MASK].,homer,bed,homer,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,300,308,correct,error,0.2050655068909418,0.2050655068909418,The Odyssey is attributed to [MASK].,People drink coffee from a [MASK].,homer,cup,homer,starbucks,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,300,302,correct,error,0.2050655068909418,0.2050655068909418,The Odyssey is attributed to [MASK].,Charles Darwin is associated with [MASK].,homer,evolution,homer,darwin,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,299,316,error,correct,0.2050655068909418,0.2050655068909418,The detective Sherlock has surname [MASK].,Milk often comes from a [MASK].,holmes,cow,watson,cow,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,299,311,error,error,0.2050655068909418,0.2050655068909418,The detective Sherlock has surname [MASK].,A person sleeps in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,299,310,error,error,0.2050655068909418,0.2050655068909418,The detective Sherlock has surname [MASK].,People usually sleep in a [MASK].,holmes,bed,watson,cave,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,0,48,error,correct,0.2050655068909418,0.2050655068909418,The capital of France is [MASK].,The capital of Hungary is [MASK].,paris,budapest,marseille,budapest,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,0,45,error,error,0.2050655068909418,0.2050655068909418,The capital of France is [MASK].,The capital of Poland is [MASK].,paris,warsaw,marseille,wrocław,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,0,42,error,correct,0.2050655068909418,0.2050655068909418,The capital of France is [MASK].,The capital of Sweden is [MASK].,paris,stockholm,marseille,stockholm,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,8,0,0.0,0.0,0,39,error,correct,0.2050655068909418,0.2050655068909418,The capital of France is [MASK].,The capital of Norway is [MASK].,paris,oslo,marseille,oslo,3.309667305091624,3.309667305091624,0.3449003907573439,0.3449003907573439,0.0909862895765802,0.0909862895765802,82.81395231880441,82.81395231880441
state_pca,16,0,0.0,0.0,305,319,error,error,-0.2066235379913861,-0.2066235379913861,The usual color of grass is [MASK].,The rose is a kind of [MASK].,green,flower,yellow,rose,3.257143483632227,3.257143483632227,0.4763146612494207,0.4763146612494207,0.1225833029492691,0.1225833029492691,74.49331876011644,74.49331876011644
